id,spot_name,latitude,longitude,continent,country,region,area,type,category,has_spots_flag,surfline_www_url,surfline_travel_url,original_depth,original_enumerated_path,lies_in_1,lies_in_2,lies_in_3
6167563de6c06b739b4d98b6,"Umegahama",31.58957,131.40976,"Asia","Japan","Miyazaki","Nichinan Shi",spot,surfline,true,https://www.surfline.com/surf-report/umegahama/584204204e65fad6a770986d,,3,"","6454128766e3b1c29d1c9209","58f7f06fdadb30820bb70671",""
5ff89e299bb1470441159397,"Surfer's Beach",25.3824,-76.52538,"North America","Bahamas","Gregory Town","",spot,surfline,true,https://www.surfline.com/surf-report/surfer-s-beach/5ff89e299bb14779fa159396,,3,"","5ff89cfa508f8429ae99cb9e","58f7f0a4dadb30820bb742c6",""
58f7ef40dadb30820bb5b3c9,"Biarritz",43.48469485823068,-1.56023,"Europe","France","Nouvelle-Aquitaine","Pyrénées-Atlantiques",spot,surfline,false,https://www.surfline.com/surf-report/biarritz/5842041f4e65fad6a7708bca,,3,"","58f7ef40dadb30820bb5b3ba","58f7ef3fdadb30820bb5b219",""
640a44bde92030b2be9f2413,"Rocky Point",8.5229,-79.8915,"North America","Panama","Provincia de Coclé","Playa Coronado",spot,surfline,true,https://www.surfline.com/surf-report/rocky-point/640a44bde920307e099f240e,,3,"","640a424b99dd4406d003de28","58f7eef6dadb30820bb55de5",""
616755f180764e2f599c1c61,"Number Five",33.5474,129.928,"Asia","Japan","Saga","Karatsu Shi",spot,surfline,true,https://www.surfline.com/surf-report/number-five/584204204e65fad6a770984d,,3,"","6454201f45e5f3a2c9902b32","58f8083ddadb30820bce8c12",""
6418e3ef97027252ce87fd79,"Prasonisi West",35.89,27.7703,"Europe","Greece","South Aegean","Dodecanese",spot,surfline,true,https://www.surfline.com/surf-report/prasonisi-west/6418e3ef970272ed3887fd74,,3,"","640b790dde81d5700a0590b9","58f835d9dadb30820bf297b3",""
58f7f1a1dadb30820bb869c8,"Pipe",-33.987,25.674,"Africa","South Africa","Eastern Cape","Nelson Mandela Bay Metropolitan Municipality",spot,surfline,false,https://www.surfline.com/surf-report/pipe/5842041f4e65fad6a7708f96,,3,"","58f7f1a1dadb30820bb869c0","58f7f1a2dadb30820bb869d9",""
640a6a354eb37500199e919b,"Baler Beach",15.8849,121.5512,"Asia","Philippines","Central Luzon","Province of Aurora",spot,surfline,true,https://www.surfline.com/surf-report/baler-beach/640a6a354eb37554d99e9196,,3,"","640a629db6d76960b959a7cc","58f7f04ddadb30820bb6e030",""
58f7f0dadadb30820bb783b6,"Playa de Meron",43.403878,-4.3758,"Europe","Spain","Cantabria","Cantabria",spot,surfline,false,https://www.surfline.com/surf-report/playa-de-meron/5842041f4e65fad6a7708e6f,,3,"","58f7f0dadadb30820bb783af","58f7eef8dadb30820bb56094",""
640a58e845190540a1a2e7eb,"Praia de João Fernandes",-22.7418,-41.8748,"South America","Brazil","Rio de Janeiro","Búzios",spot,surfline,true,https://www.surfline.com/surf-report/praia-de-jo-o-fernandes/640a58e84519057cc8a2e7e7,,3,"","58f7f007dadb30820bb69413","58f7f007dadb30820bb69433",""
640a4cf5e920308226a1331b,"Praia das Areias Alvas",-4.905,-37.2003,"South America","Brazil","Rio Grande do Norte","Grossos",spot,surfline,true,https://www.surfline.com/surf-report/praia-das-areias-alvas/640a4cf5e920301fcca132f9,,3,"","640a351a99dd442081007811","58f7f193dadb30820bb85b5f",""
58f833a1dadb30820bf0c8e9,"Praia da Vitoria",38.719,-27.059,"Europe","Portugal","Azores","Praia da Vitória Municipality",spot,surfline,false,https://www.surfline.com/surf-report/praia-da-vitoria/584204204e65fad6a77099ec,,3,"","58f8339ddadb30820bf0c54e","58f8339ddadb30820bf0c581",""
58f7f07edadb30820bb7167f,"Minutes",44.632158,-63.415339,"North America","Canada","Nova Scotia","Halifax",spot,surfline,false,https://www.surfline.com/surf-report/minutes/5842041f4e65fad6a7708dbb,,3,"","58f7f075dadb30820bb70ccd","58f7f075dadb30820bb70cdf",""
6425abe33660c074832b6524,"Farinole",42.7362,9.3439,"Europe","France","Corsica","Upper Corsica",spot,surfline,true,https://www.surfline.com/surf-report/farinole/6425abe33660c079542b651b,,3,"","640b7840e920307353d8e6b5","58f835a8dadb30820bf27415",""
6167553b4464b5361a2b0f22,"Senjyou",34.936,132.1059,"Asia","Japan","Shimane","Hamada Shi",spot,surfline,true,https://www.surfline.com/surf-report/senjyou/584204204e65fad6a770980a,,3,"","6144641d5d60491df0681a09","58f8083cdadb30820bce8b2e",""
640a441999dd44f115045059,"North Palmetto Point",25.1519,-76.1229,"North America","Bahamas","Eleuthera","",spot,surfline,true,https://www.surfline.com/surf-report/north-palmetto-point/640a441999dd441d90045052,,3,"","640a41d54eb375bfe694ed48","58f7f0a4dadb30820bb742c6",""
6418df3d6478f078aafa1568,"Faro",37.5655,12.6629,"Europe","Italy","Sicily","Province of Trapani",spot,surfline,true,https://www.surfline.com/surf-report/faro/6418df3d6478f056a7fa1564,,3,"","640b78e8606c45d93febd312","58f834badadb30820bf1b06e",""
58f7ed55dadb30820bb38d11,"Pleasure Point",36.95468082526536,-121.97234,"North America","United States","California","Santa Cruz County",spot,surfline,false,https://www.surfline.com/surf-report/pleasure-point/5842041f4e65fad6a7708807,,4,"","58f7ed54dadb30820bb38b79","58f7ed54dadb30820bb38b94",""
58f807c6dadb30820bce077e,"Grassy Head",-30.794,153.004,"Oceania","Australia","New South Wales","Nambucca Shire",spot,surfline,false,https://www.surfline.com/surf-report/grassy-head/584204204e65fad6a770932f,,4,"","58f807c6dadb30820bce0769","5e7a7e6bcf5d65367836c62c",""
640a3fa6b6d769129b5137f8,"Needle Rock",39.9442,-123.9688,"North America","United States","California","Mendocino County",spot,surfline,true,https://www.surfline.com/surf-report/needle-rock/640a3fa6b6d7694d295137e9,,4,"","640a3edf4eb3757ff0942b05","58f7eee8dadb30820bb54c6b",""
58f80a64dadb30820bd0f27f,"Punta Blanca",28.213404,-16.83805,"Europe","Spain","Canary Islands","Santa Cruz de Tenerife",spot,surfline,false,https://www.surfline.com/surf-report/punta-blanca/584204204e65fad6a7709689,,4,"","58f80a64dadb30820bd0f277","58f80a5bdadb30820bd0e805",""
58f80800dadb30820bce48e8,"Sandbar",-32.397,152.521,"Oceania","Australia","New South Wales","Great Lakes",spot,surfline,false,https://www.surfline.com/surf-report/sandbar/584204204e65fad6a7709371,,4,"","58f7ef5adadb30820bb5cea0","5e7a8030af5f415621c30c91",""
58f806a9dadb30820bcc3947,"Mirador Viewpoint",31.986,-116.854,"North America","Mexico","Estado de Baja California","Playas de Rosarito",spot,surfline,false,https://www.surfline.com/surf-report/mirador-viewpoint/584204204e65fad6a77091c8,,4,"","58f7f288dadb30820bba27e7","58f7ef3edadb30820bb5b125",""
58f8079edadb30820bcdd9cd,"Flat Rock Beach",-28.84136,153.6066,"Oceania","Australia","New South Wales","Ballina",spot,surfline,false,https://www.surfline.com/surf-report/flat-rock-beach/584204204e65fad6a77092fc,,4,"","58f7ef5bdadb30820bb5cf77","5e7a7a7b82d78b40ab1cbbe5",""
640b9e1bde81d57db90e6621,"Porthpean",50.323082,-4.76521,"Europe","United Kingdom","England","Cornwall",spot,surfline,true,https://www.surfline.com/surf-report/porthpean/640b9e1bde81d54f6c0e6615,,4,"","640a7f4bb6d769dd4c5feb73","58f7efd0dadb30820bb65624",""
58f8099ddadb30820bd014a0,"Lake Superior Park/Gargantua",47.555238,-84.958497,"North America","Canada","Ontario","Algoma",spot,surfline,false,https://www.surfline.com/surf-report/lake-superior-park-gargantua/584204204e65fad6a770954e,,4,"","58f8099ddadb30820bd0148c","58f80997dadb30820bd00de3",""
58f8075fdadb30820bcd561c,"Kennett River",-38.668,143.864,"Oceania","Australia","Victoria","Colac-Otway",spot,surfline,false,https://www.surfline.com/surf-report/kennett-river/584204204e65fad6a77092b3,,4,"","58f7ef71dadb30820bb5e7b9","58f7ef70dadb30820bb5e5b0",""
58f8080fdadb30820bce558e,"The Signa",-32.859,151.846,"Oceania","Australia","New South Wales","Newcastle",spot,surfline,false,https://www.surfline.com/surf-report/the-signa/584204204e65fad6a7709385,,4,"","58f80812dadb30820bce58d9","5e7a84768f869b1fdc64a9e3",""
58f8076ddadb30820bcd7723,"Cylinder Beach",-27.423,153.539,"Oceania","Australia","Queensland","Redland",spot,surfline,false,https://www.surfline.com/surf-report/cylinder-beach/584204204e65fad6a77092c3,,4,"","64540bd245e5f36dd78d186c","58f7ef53dadb30820bb5c67d",""
58f7ed9fdadb30820bb3dc05,"Tijuana Slough",32.557056711256,-117.1327445020322,"North America","United States","California","San Diego",spot,surfline,false,https://www.surfline.com/surf-report/tijuana-slough/5842041f4e65fad6a77088cb,,4,"","58f7ed6edadb30820bb3a88e","58f7ed68dadb30820bb3a1a7",""
58f80985dadb30820bcffcb6,"Toledo Beach",41.83313,-83.407476,"North America","United States","Michigan","Monroe County",spot,surfline,false,https://www.surfline.com/surf-report/toledo-beach/584204204e65fad6a7709537,,4,"","58f80985dadb30820bcffcae","5a6a512063e066944668f408",""
61933b3c5ffcea79fe1594f1,"Delaware Bay",-41.1578,173.4765,"Oceania","New Zealand","Nelson","Nelson City",spot,surfline,true,https://www.surfline.com/surf-report/delaware-bay/61933b39a1e20f4a55779f44,,4,"","616f32b1b2773d6b228abd9d","619523823d5faa5a029a9883",""
58f80707dadb30820bcc9529,"Revolcadero",16.789,-99.826,"North America","Mexico","Guerrero","Acapulco de Juárez",spot,surfline,false,https://www.surfline.com/surf-report/revolcadero/584204204e65fad6a7709234,,4,"","58f80707dadb30820bcc950d","58f80704dadb30820bcc8f48",""
58f80805dadb30820bce4e0b,"Port Stephens Boulders",-32.70411114440741,152.19223022460938,"Oceania","Australia","New South Wales","Great Lakes",spot,surfline,false,https://www.surfline.com/surf-report/port-stephens-boulders/584204204e65fad6a770937a,,4,"","58f80801dadb30820bce49c7","5e7a84768f869b1fdc64a9e3",""
58f807c4dadb30820bce040c,"Valla Beach",-30.598,153.016,"Oceania","Australia","New South Wales","Nambucca Shire",spot,surfline,false,https://www.surfline.com/surf-report/valla-beach/584204204e65fad6a770932c,,4,"","58f807c4dadb30820bce03fc","5e7a7e6bcf5d65367836c62c",""
640f37c26d5ecc32245b1e3c,"Launiupoko",20.84204,-156.65284,"North America","United States","Hawaii","Maui County",spot,surfline,true,https://www.surfline.com/surf-report/launiupoko/640f37c26d5ecc82715b1e36,,4,"","640b7ab4e920304220d96daf","58f7eed9dadb30820bb53a34",""
58f7eee5dadb30820bb548c5,"Four's",21.2745,-157.8395,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/four-s/5842041f4e65fad6a7708b3a,,4,"","58f7ed90dadb30820bb3ce90","58f7ed90dadb30820bb3ceaa",""
58f80a4ddadb30820bd0d9b1,"Te Arai",-36.15613,174.64613,"Oceania","New Zealand","Auckland","Auckland",spot,surfline,false,https://www.surfline.com/surf-report/te-arai/584204204e65fad6a770966f,,4,"","6442f778604498838f9d4123","616f10eeb2773d0265830995",""
58f7ee14dadb30820bb46030,"84th Street",40.58456099581507,-73.80730032920837,"North America","United States","New York","Queens",spot,surfline,false,https://www.surfline.com/surf-report/84th-street/5842041f4e65fad6a77089f8,,4,"","591cb3bfdadb30820b59d22c","58f7ed72dadb30820bb3ad3a",""
61b101f2172ab984497cd6c4,"Pines",-38.4349,145.0484,"Oceania","Australia","Victoria","Mornington Peninsula",spot,surfline,true,https://www.surfline.com/surf-report/pines/619d6d5de062260f2ecd0681,,4,"","58f7ef73dadb30820bb5e965","58f7ef72dadb30820bb5e8a7",""
58f80827dadb30820bce7392,"Swansea",-33.091,151.665,"Oceania","Australia","New South Wales","Lake Macquarie Shire",spot,surfline,false,https://www.surfline.com/surf-report/swansea/584204204e65fad6a77093a7,,4,"","58f80827dadb30820bce737c","5e7a84768f869b1fdc64a9e3",""
58f7ee4cdadb30820bb4a091,"Little St. Simons Island",31.2704493877174,-81.27324039152315,"North America","United States","Georgia","Glynn County",spot,surfline,false,https://www.surfline.com/surf-report/little-st-simons-island/5842041f4e65fad6a7708a56,,4,"","58f7ee48dadb30820bb49c1d","58f7ee47dadb30820bb499d7",""
5a1f05fa63e06694468da4f2,"Good Harbor Beach",42.619686254291125,-70.63175,"North America","United States","Massachusetts","Essex County",spot,surfline,true,https://www.surfline.com/surf-report/good-harbor-beach/5a1f05fa0f87fe001a0c70da,,4,"","5a1f05e09a7d5f001b1532f0","58f7edf8dadb30820bb441a6",""
614148daabc5bab47517b777,"Balevullin",56.5234,-6.956,"Europe","United Kingdom","Scotland","Argyll and Bute",spot,surfline,true,https://www.surfline.com/surf-report/balevullin/614148daabc5ba775717b776,,4,"","64406e45dab4f5f34a4b0897","58f7f0aedadb30820bb74dea",""
58f7ee3cdadb30820bb48dcd,"First Street",36.03043116489792,-75.66413,"North America","United States","North Carolina","Dare County",spot,surfline,false,https://www.surfline.com/surf-report/first-street/5842041f4e65fad6a7708a42,,4,"","58f7ed77dadb30820bb3b2c4","58f7ed77dadb30820bb3b2de",""
640a3fae606c457e3fb0a548,"Agate Beach",41.1439,-124.144,"North America","United States","California","Humboldt County",spot,surfline,true,https://www.surfline.com/surf-report/agate-beach/640a3fae606c453de7b0a53c,,4,"","640a3ee599dd44ce7f0301c6","58f7edeadadb30820bb43094",""
640a3968451905187e9b138b,"Bears Cove",49.838786,-56.57403,"North America","Canada","Newfoundland and Labrador","Westport",spot,surfline,true,https://www.surfline.com/surf-report/bears-cove/640a3968451905439a9b1385,,4,"","640a3903b6d76950914f7d57","6372932034c4dc7e2fe7b08f",""
640b8a0e606c454318efd073,"Ghost Town",29.1183,-13.6311,"Europe","Spain","Canary Islands","Las Palmas",spot,surfline,true,https://www.surfline.com/surf-report/ghost-town/640b8a0e606c451bb9efd06e,,4,"","640a7b854519055f83aa9d5a","58f80a6fdadb30820bd0fbb9",""
60777c8a39bb2bcdd0817674,"Clifton Beach",-42.9898083,147.53257,"Oceania","Australia","Tasmania","Clarence",spot,surfline,true,https://www.surfline.com/surf-report/clifton-beach/60777c8a39bb2bf516817673,,4,"","60777bc373764a2139e14307","58f7f0aedadb30820bb74ef2",""
6418e2be97027224e087bc4a,"Lanikai Beach",21.393,-157.7151,"North America","United States","Hawaii","Honolulu County",spot,surfline,true,https://www.surfline.com/surf-report/lanikai-beach/6418e2be970272062987bc46,,4,"","6418db499a43c462ad36af96","58f7eee6dadb30820bb54ab0",""
640a43fc99dd44e9e704493c,"El Faro (Guerrero)",17.9215,-102.167,"North America","Mexico","Guerrero","San Francisco",spot,surfline,true,https://www.surfline.com/surf-report/el-faro-guerrero-/640a43fc99dd4467c1044936,,4,"","640a41bb45190576929d3a41","58f806f0dadb30820bcc7a96",""
58f7ed68dadb30820bb3a198,"Scripps",32.865777159358856,-117.25614,"North America","United States","California","San Diego",spot,surfline,false,https://www.surfline.com/surf-report/scripps/5842041f4e65fad6a7708839,,4,"","58f7ed68dadb30820bb3a18e","58f7ed68dadb30820bb3a1a7",""
58f80892dadb30820bceed1a,"Blue Fish Point",-33.816,151.304,"Oceania","Australia","New South Wales","Manly",spot,surfline,false,https://www.surfline.com/surf-report/blue-fish-point/584204204e65fad6a77093e4,,4,"","58f7ef5fdadb30820bb5d44b","58f7ef5edadb30820bb5d2f8",""
618dcdf45ca33efed531ab1c,"Pukerua Bay",-41.0284,174.8896,"Oceania","New Zealand","Wellington","Porirua City",spot,surfline,true,https://www.surfline.com/surf-report/pukerua-bay/618dcdf15ca33e4e5031aaa9,,4,"","616f2a197f0bb472038137cb","58f80a54dadb30820bd0e0da","62e0615202e163c6de998292"
58f8099fdadb30820bd016a3,"Grand Marais Beach, Michigan",46.681809,-85.973937,"North America","United States","Michigan","Luce County",spot,surfline,false,https://www.surfline.com/surf-report/grand-marais-beach-michigan/584204204e65fad6a7709550,,4,"","58f8099edadb30820bd01590","58f8099cdadb30820bd013bc",""
58f7ef7ddadb30820bb5f652,"Cables",-32.01661667,115.7511583,"Oceania","Australia","Western Australia","Mosman Park",spot,surfline,false,https://www.surfline.com/surf-report/cables/5842041f4e65fad6a7708c20,,4,"","58f7ef7ddadb30820bb5f58c","58f7ef7bdadb30820bb5f459",""
58f808d4dadb30820bcf39f3,"Rennies Beach",-35.369,150.479,"Oceania","Australia","New South Wales","Shoalhaven Shire",spot,surfline,false,https://www.surfline.com/surf-report/rennies-beach/584204204e65fad6a7709439,,4,"","58f7ef68dadb30820bb5de19","58f7ef65dadb30820bb5db42",""
58f806e9dadb30820bcc7436,"Campo Renes",26.793,-113.484,"North America","Mexico","Baja California Sur","Mulegé Municipality",spot,surfline,false,https://www.surfline.com/surf-report/campo-renes/584204204e65fad6a7709211,,4,"","58f806e9dadb30820bcc742e","58f806e9dadb30820bcc7440",""
5dd6eb24459d37b9d53575ea,"Shoalhaven",-34.85107243765944,150.75039456091304,"Oceania","Australia","New South Wales","Shoalhaven Shire",spot,surfline,true,https://www.surfline.com/surf-report/shoalhaven/5dd6eb24459d3782283575e9,,4,"","640a7d2c4519058663aaf39e","58f7ef65dadb30820bb5db42",""
6659a2af47c78a6cd81b02d8,"Grand Marais",46.679886,-85.97588,"North America","United States","Michigan","Alger County",spot,surfline,true,https://www.surfline.com/surf-report/grand-marais/6659a2a9369ad78b618ef128,,4,"","58f809a0dadb30820bd01813","58f8099cdadb30820bd013bc",""
640a3fa499dd443a5d033336,"Usal Beach",39.8312,-123.8516,"North America","United States","California","Mendocino County",spot,surfline,true,https://www.surfline.com/surf-report/usal-beach/640a3fa499dd44a3b1033317,,4,"","640a3ede45190567479c7ec6","58f7eee8dadb30820bb54c6b",""
61c611305221d8e3a122dfd7,"Portwrinkle",50.361677,-4.31594,"Europe","United Kingdom","England","Cornwall",spot,surfline,true,https://www.surfline.com/surf-report/portwrinkle/61c11fc624dd6ce08fa45f57,,4,"","61c11fba9cbe711304f2752b","58f7efd0dadb30820bb65624",""
640b89964878eb3eff1977a5,"Playa de Ijuana",28.5449,-16.127,"Europe","Spain","Canary Islands","Santa Cruz de Tenerife",spot,surfline,true,https://www.surfline.com/surf-report/playa-de-ijuana/640b89964878eb295f19779e,,4,"","640a7b6b99dd442af0111974","58f80a5bdadb30820bd0e805",""
58f7ef0ddadb30820bb577c9,"Hobe Sound Public Beach",27.06670219261476,-80.11447191238403,"North America","United States","Florida","Martin County",spot,surfline,false,https://www.surfline.com/surf-report/hobe-sound-public-beach/5842041f4e65fad6a7708b73,,4,"","58f7ef0ddadb30820bb577b3","58f7ed7edadb30820bb3ba58",""
58f7eed0dadb30820bb52fa6,"Englewood",26.91007316019612,-82.35352,"North America","United States","Florida","Sarasota County",spot,surfline,false,https://www.surfline.com/surf-report/englewood/5842041f4e65fad6a7708b1e,,4,"","5995c3b8dadb30820b954e99","58f7eec1dadb30820bb51f6a",""
58f7ed76dadb30820bb3b1ea,"Ship Bottom",39.65080599934257,-74.17146,"North America","United States","New Jersey","Ocean County",spot,surfline,false,https://www.surfline.com/surf-report/ship-bottom/5842041f4e65fad6a770885b,,4,"","58f7ed76dadb30820bb3b1de","58f7ed73dadb30820bb3af03",""
58f807c1dadb30820bce0137,"Sawtell",-30.375,153.111,"Oceania","Australia","New South Wales","Coffs Harbour",spot,surfline,false,https://www.surfline.com/surf-report/sawtell/584204204e65fad6a7709329,,4,"","58f807bedadb30820bcdfddb","5e7a7e6bcf5d65367836c62c",""
58f7f098dadb30820bb7347b,"Sandy Beach",21.284,-157.673,"North America","United States","Hawaii","O‘ahu",spot,surfline,false,https://www.surfline.com/surf-report/sandy-beach/5842041f4e65fad6a7708df6,,4,"","58f7f098dadb30820bb73471","58f7eee6dadb30820bb54ab0",""
58f80716dadb30820bccb85b,"Migrino",23.099,-110.117,"North America","Mexico","Baja California Sur","Los Cabos Municipality",spot,surfline,false,https://www.surfline.com/surf-report/migrino/584204204e65fad6a7709249,,4,"","58f80716dadb30820bccb831","58f7ef45dadb30820bb5b98c",""
667db275e2df7c264a6c5e5d,"Karioitahi Beach",-37.282985784857125,174.65336,"Oceania","New Zealand","Auckland","Auckland",spot,surfline,true,https://www.surfline.com/surf-report/karioitahi-beach/667db273aa43a40481417aab,,4,"","61aaa3e0960ecc775327efbb","616f0f06b2773d0329829bb5",""
640a3f944eb3752f65945a5c,"Sunny Cove",36.95997,-121.98957,"North America","United States","California","Santa Cruz County",spot,surfline,true,https://www.surfline.com/surf-report/sunny-cove/640a3f944eb375c353945a57,,4,"","58f7edd6dadb30820bb41aa3","58f7ed54dadb30820bb38b94",""
58f7edc4dadb30820bb40683,"Sandspit",34.40450193869233,-119.68752,"North America","United States","California","Santa Barbara County",spot,surfline,false,https://www.surfline.com/surf-report/sandspit/5842041f4e65fad6a7708966,,4,"","58f7edc0dadb30820bb402b8","58f7ed5adadb30820bb392de",""
58f80a4bdadb30820bd0d7de,"Sandy Bay",-35.540702,174.47931,"Oceania","New Zealand","Northland","Whangarei",spot,surfline,false,https://www.surfline.com/surf-report/sandy-bay/584204204e65fad6a770966d,,4,"","6454141e5d68533e337a5fc0","616f10eeb2773d0265830995",""
640b8b91b6d769015690c499,"The Trough",-35.2324,138.466,"Oceania","Australia","South Australia","Onkaparinga",spot,surfline,true,https://www.surfline.com/surf-report/the-trough/640b8b91b6d769aa1690c494,,4,"","640a7bda99dd44716b11307f","58f80725dadb30820bccd802",""
5c8c13f0b508699551e2ed84,"Black Pelican",36.065420513718614,-75.68848,"North America","United States","North Carolina","Dare County",spot,surfline,true,https://www.surfline.com/surf-report/black-pelican/5c8c13f0635df600015e2785,,4,"","58f7ee3ddadb30820bb48e9e","58f7ed77dadb30820bb3b2de",""
58f7ed88dadb30820bb3c65d,"Chambers",21.668,-158.05,"North America","United States","Hawaii","Honolulu County",spot,surfline,false,https://www.surfline.com/surf-report/chambers/5842041f4e65fad6a770888f,,4,"","58f7ed87dadb30820bb3c51d","58f7ed87dadb30820bb3c537",""
6418dd1193265b09b517814f,"Little Makaha",20.9972,-156.668,"North America","United States","Hawaii","Maui County",spot,surfline,true,https://www.surfline.com/surf-report/little-makaha/6418dd1193265b016717814b,,4,"","6418d95a970272502f85bf64","58f7eee2dadb30820bb5466b",""
58f7f060dadb30820bb6f5f6,"Blaketown Wedge",-42.44171944,171.19194,"Oceania","New Zealand","West Coast","Grey District",spot,surfline,false,https://www.surfline.com/surf-report/blaketown-wedge/5842041f4e65fad6a7708d8e,,4,"","616f38a6a386fb9f84ec1dfe","58f7f05fdadb30820bb6f536",""
58f807a2dadb30820bcdde81,"Woody Head",-29.363,153.377,"Oceania","Australia","New South Wales","Maclean",spot,surfline,false,https://www.surfline.com/surf-report/woody-head/584204204e65fad6a7709300,,4,"","58f7ef5ddadb30820bb5d1b7","5e7a7bf05d069f251892eae6",""
58f833b0dadb30820bf0d5aa,"The Cove",45.97874,-123.93913,"North America","United States","Oregon","Clatsop County",spot,surfline,false,https://www.surfline.com/surf-report/the-cove/584204204e65fad6a77099fe,,4,"","58f833b0dadb30820bf0d5a0","58f7ed53dadb30820bb38ab0",""
664e27ec47c78a6cd8b29271,"Eagles Nest",-38.66854,145.6723,"Oceania","Australia","Victoria","Bass Coast",spot,surfline,true,https://www.surfline.com/surf-report/eagles-nest/664e27e8e404fd3f78dd2e4c,,4,"","640a7c984eb3759422a27ff6","58f7ef72dadb30820bb5e8a7",""
58f808addadb30820bcf0d4a,"Thirroul",-34.32,150.927,"Oceania","Australia","New South Wales","Bulli",spot,surfline,false,https://www.surfline.com/surf-report/thirroul/584204204e65fad6a770940b,,4,"","58f7ef6edadb30820bb5e448","5e7a886a5e3fff44fce1b977",""
58f7f232dadb30820bb96179,"Seaton Carew",54.66,-1.18,"Europe","United Kingdom","Durham","Hartlepool",spot,surfline,false,https://www.surfline.com/surf-report/seaton-carew/584204204e65fad6a7709081,,4,"","58f7f232dadb30820bb9616b","58f7efcfdadb30820bb65596",""
58f7eebadadb30820bb51838,"First Parking Lot",30.29345899260828,-87.43547,"North America","United States","Alabama","Baldwin County",spot,surfline,false,https://www.surfline.com/surf-report/first-parking-lot/5842041f4e65fad6a7708aff,,4,"","5995e253dadb30820bc04365","58f7ed81dadb30820bb3be3a",""
6092eed4298a482222b997df,"Yachats",44.307722,-124.10708,"North America","United States","Oregon","Lincoln County",spot,surfline,true,https://www.surfline.com/surf-report/yachats/6092eed4298a480a6db997de,,4,"","6092ee6ebcbe8bccc6bf6f29","58f7ed53dadb30820bb38ab0",""
640b8bf2451905d439dc5dce,"Ladies Beach",-35.5335,138.6869,"Oceania","Australia","South Australia","Alexandrina",spot,surfline,true,https://www.surfline.com/surf-report/ladies-beach/640b8bf2451905111adc5dc5,,4,"","58f7ef89dadb30820bb60245","58f80725dadb30820bccd802",""
58f7ee82dadb30820bb4db01,"Kennedy Space Center",28.49083243010974,-80.58001715986319,"North America","United States","Florida","Brevard County",spot,surfline,false,https://www.surfline.com/surf-report/kennedy-space-center/5842041f4e65fad6a7708aa9,,4,"","58f7ed7cdadb30820bb3b87f","58f7ed7cdadb30820bb3b898",""
61412c37efa86e275ee23cf4,"Dalbeg",58.3147,-6.7386,"Europe","United Kingdom","Scotland","Western Isles",spot,surfline,true,https://www.surfline.com/surf-report/dalbeg/61412c36efa86e5c6ae23cf3,,4,"","64406ef83a1f871f9291c2bf","58f7efd6dadb30820bb65d4a",""
6138fe50253aa791dbd8997c,"Slapton Sands",50.286,-3.6445,"Europe","United Kingdom","England","Devon",spot,surfline,true,https://www.surfline.com/surf-report/slapton-sands/6138fe50253aa7e580d8997b,,4,"","6138fbb75e820f800ee8940c","58f7f24ddadb30820bb9a16d",""
619428cc7e70403adc41be21,"Tom Bowling Bay",-34.4151,172.9874,"Oceania","New Zealand","Northland","Far North District",spot,surfline,true,https://www.surfline.com/surf-report/tom-bowling-bay/619428c92f3df36356b30b79,,4,"","616f10eeb2773d0265830995","58f7f056dadb30820bb6e984",""
58f7ed6edadb30820bb3a89a,"Imperial Beach Pier",32.577195519016,-117.13475,"North America","United States","California","San Diego",spot,surfline,false,https://www.surfline.com/surf-report/imperial-beach-pier/5842041f4e65fad6a7708844,,4,"","58f7ed6edadb30820bb3a88e","58f7ed68dadb30820bb3a1a7",""
58f80863dadb30820bceb648,"Norah Head",-33.281,151.574,"Oceania","Australia","New South Wales","Noraville",spot,surfline,false,https://www.surfline.com/surf-report/norah-head/584204204e65fad6a77093ae,,4,"","58f80863dadb30820bceb640","58f80803dadb30820bce4c85",""
618ee90793b550f8ecdea8cd,"Plimmerton Beach",-41.0834,174.8634,"Oceania","New Zealand","Wellington","Kapiti Coast District",spot,surfline,true,https://www.surfline.com/surf-report/plimmerton-beach/618ee9041c74de2d73aa46d7,,4,"","616f29e9fe46ba5ee5048c24","62e0615202e163c6de998292",""
58f7f284dadb30820bba2413,"Calafia",32.2668,-117.018,"North America","Mexico","Estado de Baja California","Playas de Rosarito",spot,surfline,false,https://www.surfline.com/surf-report/calafia/584204204e65fad6a77091b7,,4,"","58f7f280dadb30820bba1f43","58f7ef3edadb30820bb5b125",""
61b102bd81bed46e98788f6d,"Point Lonsdale",-38.2892,144.604,"Oceania","Australia","Victoria","Greater Geelong",spot,surfline,true,https://www.surfline.com/surf-report/point-lonsdale/619ecd985e524078c9716a5a,,4,"","58f7ef70dadb30820bb5e681","58f7ef70dadb30820bb5e5b0",""
58f806ffdadb30820bcc888c,"Mag Bay",24.756,-112.237,"North America","Mexico","Baja California Sur","Comondú Municipality",spot,surfline,false,https://www.surfline.com/surf-report/mag-bay/584204204e65fad6a770922b,,4,"","58f806ffdadb30820bcc887b","58f806ffdadb30820bcc889b",""
